radio,mcc,mnc,operator,lac,cellid,lat,lon,range,averageSignal,created,sample_data,network_type,country,region_type,lat_normalized,lon_normalized,range_normalized,averageSignal_normalized
LTE,262,1,Telekom,2941,19601,48.03340072258363,11.412602102574931,5616,-79,2025-09-03 13:23:26,True,4G,Germany,Bavaria Region,0.1116391171050978,0.2174500043324534,0.5237059591126577,0.20689655172413793
LTE,262,1,Telekom,2497,13425,48.263831036185046,11.76196997923879,9911,-57,2025-06-12 21:06:29,True,4G,Germany,Bavaria Region,0.8821838809489999,0.9237895057275931,0.9907568508046977,0.9655172413793104
NR,262,2,Vodafone,3509,28552,48.0173567347136,11.625189411621594,5621,-85,2025-08-19 01:09:27,True,5G,Germany,Munich Metropolitan,0.05798901069675134,0.6472514368763744,0.5242496737712049,0.0
GSM,262,7,O2,4940,13245,48.23186530528551,11.58051780231895,9087,-57,2024-11-26 21:38:26,True,2G,Germany,Munich Metropolitan,0.7752924473432382,0.5569359718638098,0.9011526750761201,0.9655172413793104
NR,262,7,O2,4594,24635,48.19461193165606,11.725989303719903,4870,-81,2024-12-02 07:23:09,True,5G,Germany,Bavaria Region,0.6507194624045305,0.8510450603923294,0.44258373205741625,0.13793103448275862
LTE,262,2,Vodafone,4089,28504,48.19677205529972,11.309097835225613,9706,-61,2025-08-03 20:12:52,True,4G,Germany,Bavaria Region,0.6579427827084428,0.008188771474092067,0.9684645498042628,0.8275862068965517
LTE,262,2,Vodafone,1147,47584,48.000350957635156,11.42253485957275,3973,-56,2025-04-25 00:29:04,True,4G,Germany,Bavaria Region,0.0011227404647947382,0.23753169785365918,0.3450413223140496,1.0
LTE,262,2,Vodafone,1644,38448,48.00951649499162,11.561762526713665,8392,-59,2025-05-23 15:32:26,True,4G,Germany,Munich Metropolitan,0.03177173237675714,0.5190172251660091,0.82557633753806,0.896551724137931
UMTS,262,7,O2,4085,27060,48.26308309510932,11.666171788123279,6530,-78,2025-07-23 18:05:19,True,3G,Germany,Bavaria Region,0.8796828120984892,0.730108142709233,0.6230969986950848,0.2413793103448276
LTE,262,2,Vodafone,3264,31114,48.183245268525994,11.412813679296699,4232,-83,2025-04-04 05:11:22,True,4G,Germany,Bavaria Region,0.6127100415936818,0.21787776259571182,0.37320574162679426,0.06896551724137931
UMTS,262,2,Vodafone,1959,15071,48.17398886122144,11.368639322259213,6587,-85,2025-07-13 21:58:41,True,3G,Germany,Bavaria Region,0.5817571861769736,0.12856762446206374,0.6292953458025229,0.0
UMTS,262,7,O2,3822,21330,48.1633638335858,11.59459291158172,2324,-79,2025-09-19 07:26:53,True,3G,Germany,Munich City Center,0.5462277487414936,0.585392525321681,0.16572422792518487,0.20689655172413793
NR,262,1,Telekom,4295,14122,48.09982499619707,11.305047525570357,9039,-65,2024-12-12 19:38:43,True,5G,Germany,Bavaria Region,0.33375779335489714,0.0,0.895933014354067,0.6896551724137931
UMTS,262,1,Telekom,1433,36103,48.15944446848379,11.322614530869393,7554,-60,2025-05-30 07:10:45,True,3G,Germany,Bavaria Region,0.5331216334490068,0.03551634421119103,0.7344497607655502,0.8620689655172413
LTE,262,2,Vodafone,1374,24405,48.181730260620235,11.779001285538525,4172,-70,2024-10-26 03:44:49,True,4G,Germany,Bavaria Region,0.6076439485492396,0.9582227928252426,0.36668116572422793,0.5172413793103449
LTE,262,7,O2,4978,16276,48.21066924513752,11.755632576653664,3910,-78,2025-07-14 00:52:22,True,4G,Germany,Bavaria Region,0.7044141288360329,0.9109767714119384,0.33819051761635494,0.2413793103448276
LTE,262,1,Telekom,2046,14853,48.08180683153641,11.73564486724955,5010,-84,2025-04-18 13:30:30,True,4G,Germany,Bavaria Region,0.27350616145648304,0.870566334054766,0.4578077424967377,0.034482758620689655
LTE,262,1,Telekom,2121,11095,48.15228504314216,11.652297530013472,4171,-72,2025-02-06 22:02:08,True,4G,Germany,Munich Metropolitan,0.5091809564481957,0.7020576629424932,0.3665724227925185,0.4482758620689655
LTE,262,2,Vodafone,1728,40996,48.097556831198496,11.575275038179546,5831,-73,2025-01-11 20:54:34,True,4G,Germany,Munich City Center,0.32617318942032303,0.5463363384815988,0.547085689430187,0.41379310344827586
LTE,262,7,O2,1365,17291,48.27160322893944,11.72028793496251,3570,-85,2025-04-24 18:56:08,True,4G,Germany,Bavaria Region,0.9081736144041367,0.8395182365646159,0.3012179208351457,0.0
LTE,262,7,O2,1428,15385,48.00409954247037,11.704627522579441,6530,-73,2025-07-24 06:25:35,True,4G,Germany,Bavaria Region,0.013657777072849972,0.8078565738498674,0.6230969986950848,0.41379310344827586
LTE,262,7,O2,2925,42830,48.11943614152541,11.443051147682398,7926,-68,2025-01-11 11:08:01,True,4G,Germany,Munich Metropolitan,0.3993362544070017,0.27901079676861523,0.7749021313614615,0.5862068965517241
LTE,262,2,Vodafone,2692,48621,48.06630807906889,11.719366857371506,8853,-67,2025-01-05 05:25:33,True,4G,Germany,Bavaria Region,0.2216792886231665,0.8376560347715133,0.8757068290561113,0.6206896551724138
LTE,262,1,Telekom,4058,17529,48.19606926992814,11.450799882684622,3426,-76,2025-02-06 15:37:48,True,4G,Germany,Munich Metropolitan,0.65559271174897,0.2946769125837789,0.2855589386689865,0.3103448275862069
LTE,262,7,O2,1918,47163,48.106981461722384,11.471816530884416,2127,-69,2025-03-10 01:47:42,True,4G,Germany,Munich Metropolitan,0.3576885729123884,0.3371676216672654,0.1443018703784254,0.5517241379310345
LTE,262,1,Telekom,4987,24770,48.04405149907533,11.660871522217535,6933,-79,2025-03-31 12:45:39,True,4G,Germany,Munich Metropolitan,0.1472546571279606,0.7193922543085179,0.6669204001739887,0.20689655172413793
UMTS,262,7,O2,2462,27670,48.19507203911216,11.794922652177789,7857,-68,2025-03-27 13:46:26,True,3G,Germany,Bavaria Region,0.6522580333744779,0.9904120435396885,0.7673988690735102,0.5862068965517241
LTE,262,1,Telekom,4889,48294,48.1904211594032,11.690626511123645,8670,-72,2024-11-01 16:20:51,True,4G,Germany,Munich Metropolitan,0.6367057783304345,0.7795498286930134,0.855806872553284,0.4482758620689655
LTE,262,2,Vodafone,3795,23639,48.0424743185238,11.384193905109107,7355,-76,2025-07-09 08:35:56,True,4G,Germany,Bavaria Region,0.1419806625886879,0.1600153248045159,0.7128099173553719,0.3103448275862069
LTE,262,2,Vodafone,4166,34048,48.10569659933703,11.399102418208429,4957,-62,2025-03-31 07:22:51,True,4G,Germany,Bavaria Region,0.3533920723008966,0.1901568243884899,0.45204436711613744,0.7931034482758621
NR,262,7,O2,3124,31108,48.13114175796833,11.765548703863379,2295,-60,2025-10-05 13:16:37,True,5G,Germany,Bavaria Region,0.4384791142012935,0.9310248434212034,0.16257068290561114,0.8620689655172413
LTE,262,7,O2,3645,22410,48.222784326047126,11.755703902632483,6887,-67,2025-03-12 22:39:11,True,4G,Germany,Bavaria Region,0.7449262125655726,0.9111209757297388,0.6619182253153545,0.6206896551724138
GSM,262,1,Telekom,3363,39319,48.199939174444104,11.43187531094568,2594,-62,2024-11-12 22:41:10,True,2G,Germany,Bavaria Region,0.6685334338907254,0.2564158890064386,0.19508481948673337,0.7931034482758621
LTE,262,2,Vodafone,4508,26657,48.09647349910923,11.400638378371793,4160,-61,2025-10-02 09:57:46,True,4G,Germany,Bavaria Region,0.32255059369564876,0.19326217381647257,0.36537625054371464,0.8275862068965517
UMTS,262,1,Telekom,2264,42536,48.01874304545566,11.525976400917845,6508,-58,2025-07-15 16:03:06,True,3G,Germany,Munich Metropolitan,0.06262474835928684,0.44666611351585783,0.6207046541974771,0.9310344827586207
LTE,262,7,O2,1239,23733,48.051425035620625,11.466490770898417,2271,-64,2025-01-08 08:41:36,True,4G,Germany,Munich Metropolitan,0.171911308794964,0.3264001902451721,0.15996085254458461,0.7241379310344828
GSM,262,7,O2,3747,13509,48.00601987738746,11.648446542850857,4202,-62,2025-02-04 13:44:40,True,2G,Germany,Munich Metropolitan,0.02007925865685829,0.6942718745686598,0.36994345367551107,0.7931034482758621
UMTS,262,1,Telekom,2113,33068,48.00720023187871,11.455393990948524,4932,-78,2025-06-19 13:56:29,True,3G,Germany,Bavaria Region,0.024026291312850414,0.30396511667245035,0.4493257938234015,0.2413793103448276
LTE,262,2,Vodafone,1008,48160,48.270149176502834,11.53940455158936,9759,-83,2025-02-19 02:11:56,True,4G,Germany,Munich Metropolitan,0.9033113526909494,0.4738146691888878,0.974227925184863,0.06896551724137931
LTE,262,1,Telekom,4943,14894,48.14517381154583,11.526249404433296,2254,-80,2024-11-09 04:28:02,True,4G,Germany,Munich Metropolitan,0.485401436360797,0.447218062277788,0.15811222270552414,0.1724137931034483
LTE,262,2,Vodafone,2446,20077,48.097121257432796,11.62230853374819,6780,-73,2024-12-28 00:47:38,True,4G,Germany,Munich Metropolitan,0.32471665759869833,0.6414269808327583,0.6502827316224445,0.41379310344827586
NR,262,7,O2,3098,21299,48.24415954755493,11.714523736785168,4759,-70,2025-07-20 20:47:02,True,5G,Germany,Bavaria Region,0.8164036356156099,0.8278643864585169,0.43051326663766853,0.5172413793103449
GSM,262,7,O2,1435,36320,48.28088346946068,11.596662387221448,4672,-60,2025-06-06 18:56:18,True,2G,Germany,Munich Metropolitan,0.9392061666282525,0.5895765172944769,0.42105263157894735,0.8620689655172413
GSM,262,7,O2,4154,38023,48.17018063830217,11.461195342156389,3356,-79,2024-12-20 11:51:02,True,2G,Germany,Munich Metropolitan,0.5690227234922238,0.31569408144938005,0.2779469334493258,0.20689655172413793
NR,262,2,Vodafone,2959,40137,48.13341715717096,11.655402875273523,3108,-67,2024-10-20 12:53:46,True,5G,Germany,Munich Metropolitan,0.4460879088682774,0.7083359391354553,0.25097868638538495,0.6206896551724138
LTE,262,1,Telekom,1669,39352,48.291173652328325,11.382988626890974,6475,-56,2025-02-22 05:58:11,True,4G,Germany,Bavaria Region,0.9736159038009976,0.15757853632880273,0.6171161374510656,1.0
LTE,262,7,O2,4870,23624,48.02286194174862,11.496894025602256,3649,-83,2025-10-02 05:12:32,True,4G,Germany,Munich Metropolitan,0.07639808365426998,0.38786840527789107,0.30980861244019137,0.06896551724137931
NR,262,1,Telekom,4233,30866,48.203978767952414,11.436851909742309,8626,-78,2025-06-02 02:29:11,True,5G,Germany,Bavaria Region,0.6820415855624278,0.2664773988001305,0.8510221835580687,0.2413793103448276
NR,262,7,O2,3130,11338,48.256412105125555,11.402118263784919,7195,-83,2025-01-19 18:32:51,True,5G,Germany,Bavaria Region,0.8573754328248638,0.1962541533161645,0.6954110482818617,0.06896551724137931
GSM,262,1,Telekom,2440,15428,48.032022317005485,11.684775066544253,3445,-63,2025-05-16 08:48:40,True,2G,Germany,Munich Metropolitan,0.10702981382337119,0.7677195869257499,0.28762505437146585,0.7586206896551724
NR,262,1,Telekom,3842,46041,48.037681620229,11.746739224947772,4189,-77,2025-06-18 19:40:45,True,5G,Germany,Bavaria Region,0.12595417493598463,0.8929965104055295,0.3685297955632884,0.27586206896551724
LTE,262,7,O2,4900,38043,48.1540541593513,11.392239563227823,7074,-57,2025-08-15 22:51:44,True,4G,Germany,Bavaria Region,0.5150967719946772,0.1762817491771192,0.6822531535450196,0.9655172413793104
NR,262,2,Vodafone,4892,47218,48.143240979775584,11.333260344233125,7971,-70,2025-04-27 03:44:32,True,5G,Germany,Bavaria Region,0.47893816607019013,0.057039669638500316,0.7797955632883863,0.5172413793103449
LTE,262,2,Vodafone,2550,32877,48.004124119825114,11.516771646074796,9453,-79,2024-10-13 23:57:19,True,4G,Germany,Munich Metropolitan,0.013739962232044767,0.4280562687631325,0.9409525880817747,0.20689655172413793
GSM,262,7,O2,4873,31605,48.16505457725768,11.673947441950462,6998,-64,2025-04-10 22:27:20,True,2G,Germany,Munich Metropolitan,0.5518814913546402,0.7458286820437582,0.6739886907351023,0.7241379310344828
GSM,262,7,O2,2801,44357,48.038000303382724,11.636056190530182,9052,-58,2025-01-31 05:52:35,True,2G,Germany,Munich Metropolitan,0.12701983175686002,0.6692215025543014,0.8973466724662897,0.9310344827586207
UMTS,262,2,Vodafone,3296,26524,48.124929510516644,11.367199949786338,4880,-56,2025-01-04 19:26:51,True,3G,Germany,Bavaria Region,0.41770574167584196,0.12565755257874994,0.4436711613745107,1.0
LTE,262,1,Telekom,2940,23933,48.05225999593094,11.580584342787677,6161,-83,2025-09-20 22:34:25,True,4G,Germany,Munich Metropolitan,0.17470336460166191,0.5570705010081396,0.5829708568943018,0.06896551724137931
LTE,262,7,O2,1361,11941,48.212390601351686,11.648046390352674,4434,-56,2024-11-08 23:33:10,True,4G,Germany,Munich Metropolitan,0.7101702379034904,0.6934628605323718,0.3951718138321009,1.0
LTE,262,7,O2,3965,10937,48.09814118239852,11.610020666034531,8977,-64,2025-08-13 01:18:54,True,4G,Germany,Munich City Center,0.32812722381097326,0.6165838085383957,0.8891909525880818,0.7241379310344828
UMTS,262,2,Vodafone,1839,45472,48.09909109976117,11.53290036485787,5051,-67,2025-02-05 01:43:09,True,3G,Germany,Munich Metropolitan,0.33130368891416206,0.4606647366399317,0.4622662026968247,0.6206896551724138
NR,262,2,Vodafone,4725,22343,48.285988907943526,11.720019502045957,9778,-77,2025-01-07 05:54:36,True,5G,Germany,Bavaria Region,0.9562784381909548,0.8389755284763786,0.9762940408873423,0.27586206896551724
UMTS,262,2,Vodafone,3417,44211,48.04989725053209,11.35358827631463,2942,-67,2025-08-15 18:49:00,True,3G,Germany,Bavaria Region,0.16680248963896976,0.09813795705964047,0.2329273597216181,0.6206896551724138
UMTS,262,2,Vodafone,1272,39228,48.10950274701899,11.595405361835308,8255,-76,2025-09-23 06:50:54,True,3G,Germany,Munich City Center,0.36611959552002726,0.587035108241745,0.810678555893867,0.3103448275862069
GSM,262,1,Telekom,1378,10045,48.073872548162804,11.685778743501556,9039,-81,2024-11-07 20:08:36,True,2G,Germany,Munich Metropolitan,0.2469744069627478,0.7697487851690263,0.895933014354067,0.13793103448275862
LTE,262,2,Vodafone,3519,44640,48.10901916683812,11.679392788826137,9943,-64,2025-08-08 23:35:12,True,4G,Germany,Munich Metropolitan,0.36450253320539727,0.756837889970417,0.9942366246193998,0.7241379310344828
LTE,262,7,O2,4090,28894,48.18202478485685,11.694096729249893,9491,-63,2025-06-28 20:24:46,True,4G,Germany,Munich Metropolitan,0.6086288194405823,0.7865657918217145,0.9450848194867334,0.7586206896551724
LTE,262,7,O2,1275,13059,48.00946899947798,11.726934497197238,6393,-57,2025-03-01 03:16:54,True,4G,Germany,Bavaria Region,0.031612910306994396,0.8529560188235341,0.6081992170508916,0.9655172413793104
NR,262,7,O2,1452,33723,48.01873208648079,11.734783251240597,8493,-68,2025-06-20 09:14:13,True,5G,Germany,Bavaria Region,0.06258810222288942,0.8688243495656102,0.8365593736407133,0.5862068965517241
LTE,262,1,Telekom,3342,47344,48.24896972631346,11.669194554830213,7720,-81,2025-01-03 22:50:33,True,4G,Germany,Munich Metropolitan,0.8324885768614544,0.7362194645313702,0.7525010874293171,0.13793103448275862
GSM,262,2,Vodafone,2654,11173,48.25454633224808,11.567829437908436,5162,-63,2024-12-29 23:24:23,True,2G,Germany,Munich Metropolitan,0.851136403337861,0.5312830896445764,0.47433666811657244,0.7586206896551724
LTE,262,1,Telekom,4627,31120,48.004055054671895,11.398579205278565,5768,-83,2025-07-30 13:44:51,True,4G,Germany,Bavaria Region,0.013509012617188627,0.18909901116441166,0.5402348847324924,0.06896551724137931
GSM,262,1,Telekom,3611,10032,48.042750753649116,11.587586507086366,4923,-60,2025-08-30 19:33:10,True,2G,Germany,Munich Metropolitan,0.14290504460694234,0.5712272268257826,0.44834710743801653,0.8620689655172413
LTE,262,1,Telekom,4430,49770,48.113133321936004,11.697894924957449,9697,-84,2025-03-15 06:31:36,True,4G,Germany,Munich Metropolitan,0.37826001423631167,0.7942448483162471,0.9674858634188778,0.034482758620689655
LTE,262,7,O2,4729,27573,48.01728563929889,11.7961385583219,5293,-70,2025-05-21 17:42:49,True,4G,Germany,Bavaria Region,0.057751272012623193,0.99287031917675,0.4885819921705089,0.5172413793103449
LTE,262,2,Vodafone,3714,28115,48.05167723755778,11.77567550811239,9334,-73,2025-05-01 10:52:54,True,4G,Germany,Bavaria Region,0.17275465652587374,0.9514988547478205,0.9280121792083514,0.41379310344827586
UMTS,262,1,Telekom,3221,15109,48.129203741282254,11.774968563160634,3816,-74,2025-08-30 06:30:39,True,3G,Germany,Bavaria Region,0.4319985058717803,0.9500695786806994,0.3279686820356677,0.3793103448275862
LTE,262,7,O2,3076,13813,48.01850366901304,11.721327321537268,6881,-64,2025-05-12 17:13:10,True,4G,Germany,Bavaria Region,0.06182428829150581,0.8416196312377101,0.6612657677250978,0.7241379310344828
NR,262,2,Vodafone,4883,40416,48.106863887151945,11.722090402387634,9739,-75,2025-04-17 03:00:14,True,5G,Germany,Munich Metropolitan,0.3572954107967067,0.8431624008607169,0.9720530665506742,0.3448275862068966
LTE,262,7,O2,3783,42181,48.29110779335948,11.482248643202768,6765,-67,2025-03-17 10:41:19,True,4G,Germany,Bavaria Region,0.9733956754690434,0.358258893949669,0.648651587646803,0.6206896551724138
LTE,262,2,Vodafone,4484,23210,48.29047614752742,11.640448994732012,2285,-80,2025-06-06 18:59:25,True,4G,Germany,Bavaria Region,0.9712834907443451,0.6781027172763757,0.16148325358851676,0.1724137931034483
UMTS,262,2,Vodafone,2833,22045,48.23317845198871,11.422449611270036,5259,-69,2025-10-01 05:34:26,True,3G,Germany,Bavaria Region,0.7796835289700133,0.23735934587840415,0.484884732492388,0.5517241379310345
GSM,262,2,Vodafone,2303,33640,48.06150297892575,11.62292355693803,7053,-61,2025-06-17 07:52:50,True,2G,Germany,Munich Metropolitan,0.20561132995413214,0.6426704127630368,0.6799695519791213,0.8275862068965517
UMTS,262,2,Vodafone,1298,38845,48.13658201701312,11.599525244797645,6945,-58,2025-08-09 17:26:49,True,3G,Germany,Munich City Center,0.45667100508318414,0.595364540544485,0.6682253153545019,0.9310344827586207
LTE,262,2,Vodafone,4486,24902,48.040563380267315,11.645620454974086,2230,-85,2024-10-31 07:08:50,True,4G,Germany,Munich Metropolitan,0.1355906028584758,0.6885581909843554,0.15550239234449761,0.0
LTE,262,1,Telekom,3963,18879,48.12159747553104,11.788010200362388,7625,-77,2025-07-07 19:43:27,True,4G,Germany,Bavaria Region,0.40656362208673713,0.9764366952182231,0.7421705089169204,0.27586206896551724
UMTS,262,7,O2,2573,39002,48.03216850339727,11.46707066552141,4247,-65,2025-02-13 03:16:43,True,3G,Germany,Bavaria Region,0.10751865210587458,0.32757260049301085,0.37483688560243583,0.6896551724137931
LTE,262,1,Telekom,3960,36287,48.019474427631046,11.36547254946615,4346,-77,2025-09-24 13:51:45,True,4G,Germany,Bavaria Region,0.06507044526784984,0.12216515627568172,0.3856024358416703,0.27586206896551724
UMTS,262,1,Telekom,3534,41187,48.183453385331205,11.733055771328367,2156,-57,2025-01-24 05:14:12,True,3G,Germany,Bavaria Region,0.6134059713609824,0.8653317923461938,0.14745541539799914,0.9655172413793104
NR,262,1,Telekom,1185,34870,48.155714834678115,11.425990695567833,3674,-56,2025-09-30 22:26:01,True,5G,Germany,Bavaria Region,0.5206499679154952,0.24451858370298213,0.31252718573292737,1.0
LTE,262,7,O2,4223,47307,48.28496179865837,11.650711990090981,9791,-72,2025-09-30 18:06:14,True,4G,Germany,Bavaria Region,0.9528438480573851,0.6988520749273935,0.977707698999565,0.4482758620689655
NR,262,7,O2,4944,30132,48.150347400075354,11.50375154846789,8035,-81,2025-05-08 11:49:36,True,5G,Germany,Munich Metropolitan,0.5027015974784977,0.4017327002095563,0.7867551109177904,0.13793103448275862
LTE,262,1,Telekom,3573,34773,48.054752829135104,11.56264672092622,5640,-76,2024-11-23 21:25:41,True,4G,Germany,Munich Metropolitan,0.18303924516609316,0.5208048574612163,0.5263157894736842,0.3103448275862069
UMTS,262,2,Vodafone,1939,25734,48.04140800836818,11.791013098608362,2318,-70,2025-08-02 02:20:55,True,3G,Germany,Bavaria Region,0.13841498716080466,0.9825078476952505,0.16507177033492823,0.5172413793103449
NR,262,1,Telekom,3882,14213,48.25421519797089,11.686950372958151,7448,-82,2025-01-09 09:38:31,True,5G,Germany,Bavaria Region,0.8500291107276582,0.7721175437798449,0.7229230100043497,0.10344827586206896
NR,262,2,Vodafone,2390,27044,48.01544307353534,11.357974301012076,3857,-81,2025-06-28 15:12:30,True,5G,Germany,Bavaria Region,0.05158984568396824,0.10700546522176488,0.3324271422357547,0.13793103448275862
LTE,262,1,Telekom,1148,41788,48.19198340055501,11.415598437212788,5510,-84,2024-11-20 13:26:27,True,4G,Germany,Bavaria Region,0.6419298164379834,0.22350788674089497,0.5121792083514571,0.034482758620689655
LTE,262,7,O2,2123,20094,48.10836558604848,11.482800667735912,4503,-85,2024-10-27 23:00:34,True,4G,Germany,Munich Metropolitan,0.36231699933472805,0.3593749574447515,0.4026750761200522,0.0
UMTS,262,1,Telekom,4093,46878,48.01850719371286,11.796035908815375,7856,-70,2025-03-09 02:57:07,True,3G,Germany,Bavaria Region,0.0618360746704036,0.9926627860688131,0.7672901261418008,0.5172413793103449
NR,262,1,Telekom,2012,29986,48.10173286096466,11.629259059793762,6167,-64,2025-01-06 00:23:27,True,5G,Germany,Munich Metropolitan,0.3401375755276989,0.6554793062736183,0.5836233144845585,0.7241379310344828
NR,262,7,O2,3365,17915,48.033483764107295,11.387576511634077,4580,-56,2025-03-14 06:48:35,True,5G,Germany,Bavaria Region,0.1119168028411568,0.16685415792528807,0.41104828186167897,1.0
LTE,262,7,O2,1468,40170,48.29741064725416,11.55422652105018,7147,-66,2025-07-26 10:03:42,True,4G,Germany,Bavaria Region,0.9944720303544525,0.503781197933953,0.6901913875598086,0.6551724137931034
UMTS,262,7,O2,3080,30075,48.28822426259456,11.425958967949283,8705,-60,2025-09-12 01:39:20,True,3G,Germany,Bavaria Region,0.9637533263459401,0.24445443793640165,0.8596128751631144,0.8620689655172413
UMTS,262,1,Telekom,3683,41945,48.23717121140248,11.702766831267635,4935,-60,2024-11-17 13:07:04,True,3G,Germany,Bavaria Region,0.7930350703166767,0.8040946945781325,0.4496520226185298,0.8620689655172413
LTE,262,7,O2,3491,21925,48.06292491840919,11.595113925521579,6129,-80,2025-05-01 15:04:02,True,4G,Germany,Munich Metropolitan,0.21036620793151242,0.5864458927062657,0.5794910830795998,0.1724137931034483
GSM,262,1,Telekom,2743,39757,48.19715216172415,11.580797357574003,8057,-84,2025-01-03 04:46:23,True,2G,Germany,Munich Metropolitan,0.6592138351601379,0.5575011666989859,0.789147455415398,0.034482758620689655
LTE,262,2,Vodafone,1652,14106,48.2407012434556,11.36228821044558,8786,-58,2024-12-25 14:42:41,True,4G,Germany,Bavaria Region,0.804839279894036,0.11572717331760374,0.868421052631579,0.9310344827586207
LTE,262,1,Telekom,4164,34797,48.04330984575969,11.690364399224686,8914,-85,2025-02-22 22:49:57,True,4G,Germany,Munich Metropolitan,0.14477461415954845,0.7790199002125011,0.8823401478903872,0.0
UMTS,262,1,Telekom,4936,42450,48.10680807880093,11.71039138256821,2927,-72,2025-06-20 02:45:55,True,3G,Germany,Munich Metropolitan,0.3571087911112117,0.8195097402183799,0.2312962157459765,0.4482758620689655
LTE,262,7,O2,4168,15391,48.24598380569731,11.555180488135232,8254,-60,2024-10-28 01:33:24,True,4G,Germany,Munich Metropolitan,0.8225038423876244,0.5057098945320398,0.8105698129621575,0.8620689655172413
NR,262,7,O2,3005,43857,48.11336368827454,11.736135433906204,2161,-68,2025-09-29 03:30:02,True,5G,Germany,Bavaria Region,0.37903034507147654,0.8715581442090699,0.14799913005654633,0.5862068965517241
GSM,262,2,Vodafone,4759,21881,48.10722378857969,11.495982764061463,5366,-70,2025-03-18 06:45:18,True,2G,Germany,Munich Metropolitan,0.35849889898501314,0.3860260492246941,0.49652022618529795,0.5172413793103449
NR,262,7,O2,2690,29405,48.01495984050487,11.4043981326735,3632,-59,2025-03-08 06:17:35,True,5G,Germany,Bavaria Region,0.049973944218914386,0.20086351084892792,0.30795998260113094,0.896551724137931
LTE,262,1,Telekom,3281,25475,48.15230492005139,11.496659582097802,6907,-78,2025-01-14 01:44:28,True,4G,Germany,Munich Metropolitan,0.5092474236073687,0.38739441576969047,0.6640930839495433,0.2413793103448276
LTE,262,2,Vodafone,4754,37835,48.18245334774609,11.374863621355315,6323,-80,2025-03-23 14:24:34,True,4G,Germany,Bavaria Region,0.6100619073235126,0.1411516901811482,0.600587211831231,0.1724137931034483
LTE,262,2,Vodafone,4346,25929,48.27213622489704,11.647651346689972,2305,-57,2025-03-14 19:58:29,True,4G,Germany,Bavaria Region,0.909955920029898,0.6926641753572889,0.16365811222270552,0.9655172413793104
LTE,262,7,O2,4541,12117,48.236453463868685,11.751834198153773,4908,-83,2024-11-05 18:00:32,True,4G,Germany,Bavaria Region,0.7906349668090854,0.9032973453543899,0.44671596346237497,0.06896551724137931
LTE,262,2,Vodafone,1355,48337,48.06158180356783,11.401792712205479,6355,-85,2024-12-01 10:40:10,True,4G,Germany,Bavaria Region,0.20587491469811903,0.1955959647543085,0.604066985645933,0.0
LTE,262,7,O2,1655,16194,48.142689028059145,11.638270257244926,3351,-81,2025-01-15 11:49:11,True,4G,Germany,Munich Metropolitan,0.47709247355539286,0.6736978236009922,0.2774032187907786,0.13793103448275862
LTE,262,2,Vodafone,3889,46853,48.20060795737786,11.665203842875556,3320,-58,2025-04-26 01:25:04,True,4G,Germany,Munich Metropolitan,0.6707698027941967,0.7281511855608451,0.274032187907786,0.9310344827586207
LTE,262,2,Vodafone,3557,38771,48.03772044205857,11.483378119353258,9934,-76,2024-10-11 05:33:24,True,4G,Germany,Munich Metropolitan,0.12608399274090037,0.3605424285109836,0.9932579382340148,0.3103448275862069
LTE,262,1,Telekom,2747,20600,48.23826886362797,11.580381283212837,7602,-85,2024-12-19 22:36:34,True,4G,Germany,Munich Metropolitan,0.7967055516941198,0.5566599624084958,0.7396694214876033,0.0
LTE,262,2,Vodafone,3705,28051,48.08216747727278,11.730014660728493,4559,-69,2024-12-10 07:52:50,True,4G,Germany,Bavaria Region,0.27471213856696197,0.8591833834961465,0.4087646802957808,0.5517241379310345
UMTS,262,7,O2,2379,29901,48.127994982759525,11.546988890848578,5031,-82,2024-12-19 20:39:19,True,3G,Germany,Munich City Center,0.42795649188549667,0.48914841555939825,0.4600913440626359,0.10344827586206896
LTE,262,1,Telekom,3889,13292,48.0369186905124,11.611805226244483,2044,-79,2024-10-10 07:35:03,True,4G,Germany,Munich Metropolitan,0.12340298499435087,0.6201917686661091,0.13527620704654197,0.20689655172413793
GSM,262,7,O2,2722,38715,48.098733752813004,11.382722991313255,6296,-63,2025-08-12 02:57:34,True,2G,Germany,Bavaria Region,0.3301087427480972,0.15704148380036026,0.5976511526750761,0.7586206896551724
GSM,262,7,O2,3097,11411,48.12133712926663,11.615766132071522,7663,-61,2025-09-25 06:09:43,True,2G,Germany,Munich City Center,0.40569304022754743,0.6281997866718283,0.746302740321879,0.8275862068965517
LTE,262,1,Telekom,3021,49751,48.247317162521675,11.62614979688459,8268,-61,2025-03-22 17:13:34,True,4G,Germany,Munich Metropolitan,0.8269625054137465,0.6491931095175153,0.8120922140060896,0.8275862068965517
LTE,262,7,O2,1786,32565,48.22958277475175,11.636105492665214,2755,-81,2025-04-14 02:59:55,True,4G,Germany,Munich Metropolitan,0.7676598059445622,0.6693211798509349,0.21259243149195303,0.13793103448275862
LTE,262,7,O2,3580,18786,48.01466046197104,11.713333556612042,7737,-58,2025-05-25 22:00:30,True,4G,Germany,Bavaria Region,0.04897284085692163,0.8254581226712349,0.7543497172683775,0.9310344827586207
